City,Property Type,Name,Rating,Reviews Count,Location,Image URL,Image Path
Islamabad,home,Islamabad Residency 2,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/471570980.webp?k=b8cbc4189af7934b9de2e07b621360c7c481cad12528d47de03273b44fd86f13&o=,images_home\Islamabad_Residency_2.jpg
Islamabad,home,"Haven Lodge, 5BR Entire Vacation Home in Bahria Enclave",7.0,7.0,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/633585386.webp?k=b231a8ed2dabde7b929e23e8f7db2928c97c8fa6a4a6e9c700c91fd1bb9ae305&o=,images_home\Haven_Lodge__5BR_Entire_Vacation_Home_in_Bahria_Enclave.jpg
Islamabad,home,3 BDR F10-1 Escape,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/673032942.webp?k=a60550b4925c08bf7a4e4aed1295cb678fed1398ceec9a4555f879c450a4810e&o=,images_home\3_BDR_F10-1_Escape.jpg
Islamabad,home,Basement Street 67 Sector I 8 3 Islamabad,1.0,1.0,"I-8 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/379750542.webp?k=b792c57373d8f932482420dc26a52b2b1081d9106cdd8c8e78807c3237651a29&o=,images_home\Basement_Street_67_Sector_I_8_3_Islamabad.jpg
Islamabad,home,Two Bedroom House near Centaurus,,,"G-8 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/709645283.webp?k=c317092a374055edadffe87ac02a9281a0af05cd9a2932f81b0111e1178f1544&o=,images_home\Two_Bedroom_House_near_Centaurus.jpg
Islamabad,home,2 Bed Ground/ Home Office,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/499825234.webp?k=8332edbfccfd7a72f6cce086e02f9f6f0e5cf02bb62c34753b06ce142a80f978&o=,images_home\2_Bed_Ground__Home_Office.jpg
Islamabad,home,Royal Grand cottage E-11 only for Families Islamabad,9.0,9.0,"E-11 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/618411118.webp?k=ac2131e7f33cbc7161a2ce9eb73f21715cda4ed12464d21e8279e20a86e6e3e1&o=,images_home\Royal_Grand_cottage_E-11_only_for_Families_Islamabad.jpg
Islamabad,home,"whole house one kanal, 6 Bedrooms",,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/635376676.webp?k=56e6ceaf1fb35995711cbfecb01641432e5f462f519de2b382b8bb92b9d74266&o=,images_home\whole_house_one_kanal__6_Bedrooms.jpg
Islamabad,home,Modern 3-Bed Retreat E11 PEACEFUL,,,"E-11 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/708961298.webp?k=70283b59d199397122a50cdaa1502e1621b8714a1a1723bb077b97cd74e6e9ac&o=,images_home\Modern_3-Bed_Retreat_E11_PEACEFUL.jpg
Islamabad,home,Baagh-e-sakoon,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/704300608.webp?k=84d40ad28f245201b7bf17adbfe7a420e93d2893df694f093dd578b952967115&o=,images_home\Baagh-e-sakoon.jpg
Islamabad,home,Khan's Family guest House,1.0,1.0,"F-8 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/700120728.webp?k=1b8dbedbe716718334c3c1fecac329f9ae4631a9f790601676398bc7d878b95c&o=,images_home\Khan_s_Family_guest_House.jpg
Islamabad,home,upper portion of a house,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/633631078.webp?k=ac664e94f7bb8ba763ed49b616ca5ff51c41fb3d859b1e9544a9d6c45e7df735&o=,images_home\upper_portion_of_a_house.jpg
Islamabad,home,The Oasis Home,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/679260116.webp?k=15cc1212b25facb9a5d5b6d9f906fcbffea684ca24a7d758b0cf81571b32ff0e&o=,images_home\The_Oasis_Home.jpg
Islamabad,home,"Haven Lodge, 3BR Entire Portion in Bahria Enclave Islamabad",9.3,9.0,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/638233133.webp?k=c07f217ebd7924820011c269f071013f8bb5743e67a38978edc465c2b2272ac5&o=,images_home\Haven_Lodge__3BR_Entire_Portion_in_Bahria_Enclave_Islamabad.jpg
Islamabad,home,"Haven Lodge, 3BR Entire Home with Lounge & Kitchen",9.0,9.0,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/670070672.webp?k=ef7039998bad49ef2ac3b7267acec093996a9d05998174beca223d424eecc534&o=,images_home\Haven_Lodge__3BR_Entire_Home_with_Lounge___Kitchen.jpg
Islamabad,home,Royal lodges guest house,,,"F-8 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/639460826.webp?k=aa63b6b1f76f8d724420b89bc7619b07dba63b9f43caa0960d9a61296992fb15&o=,images_home\Royal_lodges_guest_house.jpg
Islamabad,home,Premium Kanal Villa in Islamabad,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/658804355.webp?k=dc0667ffdc2e7b3c85b94a22127112866562644225149951511a4a6b61e5332a&o=,images_home\Premium_Kanal_Villa_in_Islamabad.jpg
Islamabad,home,Serenity homes,,,"E-11 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/716525363.webp?k=d4cdd90bec1982d4c647de14358b1c6cdfd061e366b469aef1b6fa1dd7cba33c&o=,images_home\Serenity_homes.jpg
Islamabad,home,Zaib Guest House for Families only Islamabad,10.0,10.0,"G-8 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/655129078.webp?k=643b3cebf475edc92bfd674082a9b22525f643382b3d86521749e5d3cb236ce5&o=,images_home\Zaib_Guest_House_for_Families_only_Islamabad.jpg
Islamabad,home,Murree expressway mountain house,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/636740639.webp?k=1314401f5b3e739d76a3f448c99d2640c304db6da9731e6ade3cee114e0f2578&o=,images_home\Murree_expressway_mountain_house.jpg
Islamabad,home,3 bedrooms Portion Near Airport,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/655052574.webp?k=da24058efaae33af0ae43328346da06de63f52038bf0cc6209fd8c0db0f84ad0&o=,images_home\3_bedrooms_Portion_Near_Airport.jpg
Islamabad,home,The Capital House F7 Luxury 3 Bedroom House,,,"F-7 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/726950432.webp?k=c0d09e82255bfc976eb8a15c010ec91340ec3b998a8794fb1bdbe7a266a2fa1e&o=,images_home\The_Capital_House_F7_Luxury_3_Bedroom_House.jpg
Islamabad,home,King Palace,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/635816703.webp?k=a1a6539444eb5b64388c1e8c2fcd3cdd25f61fd7fb13410a42a6d30ef6ddafbc&o=,images_home\King_Palace.jpg
Islamabad,home,Sweet Home Guest House,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/702846327.webp?k=bb1eb18d58dc987b39974f41fd5256e19a19d48ddb8caeae05214f97f7898c4a&o=,images_home\Sweet_Home_Guest_House.jpg
Islamabad,home,Quick Guest Houses,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/726851173.webp?k=e1e46444d2faa93f255d22dee392cfe1c56b636300a087ffb944e1a2cd533070&o=,images_home\Quick_Guest_Houses.jpg
Islamabad,home,Radiant Gust House,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/673090916.webp?k=587b14a4a1eea455cc92c29b8d88000e48e467f35ee4cd493ba074b13ba7f473&o=,images_home\Radiant_Gust_House.jpg
Rawalpindi,home,The Radiant Residence Phase 3 Bahria Town,8.2,8.0,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/668808475.webp?k=a6736b10a1ad2230c206888ca08419da9cbe99cba43c04fa831c821f888a9f51&o=,images_home\The_Radiant_Residence_Phase_3_Bahria_Town.jpg
Rawalpindi,home,Stylish Independent 3-Bedroom House in Bahria Town,9.7,9.0,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/582080594.webp?k=41270f6c643bf51d95c603f90f9231e3fb43a70ed8b08d92a72f267ee1636735&o=,images_home\Stylish_Independent_3-Bedroom_House_in_Bahria_Town.jpg
Rawalpindi,home,Holiday home,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/574740016.webp?k=47a73d09e3d8acf9fd5d30f538d2c483ab691747ee785fbc9f53ab9ec0d82796&o=,images_home\Holiday_home.jpg
Rawalpindi,home,4 Bedroom Holiday Home In Bahria Town Phase 3,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/725837300.webp?k=a99edcf32b4e3274fc45b7de2cc0857fd32e080eea2da0d4e443d400373feb51&o=,images_home\4_Bedroom_Holiday_Home_In_Bahria_Town_Phase_3.jpg
Rawalpindi,home,BAHRIA HOLLIDAY HOME,9.8,9.0,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/525226889.webp?k=cfd700fbcef306cf8a666cb91fd23360fb42548ed624f1a967003b03c33c8144&o=,images_home\BAHRIA_HOLLIDAY_HOME.jpg
Rawalpindi,home,10 Marla upper portion for rent,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/725025475.webp?k=d36dc3adca843f7f3aa63340bacb5d2db4cebf5ca94d017d239b910ae1b0eae0&o=,images_home\10_Marla_upper_portion_for_rent.jpg
Rawalpindi,home,Opulent 5-BHK Entire House in Bahria Town Phase 3,9.9,9.0,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/642743104.webp?k=4740323c522a6c47ecc1270e3d5bcfc8642824b102909c93b3946d93738421b2&o=,images_home\Opulent_5-BHK_Entire_House_in_Bahria_Town_Phase_3.jpg
Rawalpindi,home,"2BR Luxury Event Villa, Mehndis & Family Stays",,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/729135353.webp?k=ef715113108be4ecf367875385442547812929fcd6339f8c5dd5f1fd619fbb63&o=,images_home\2BR_Luxury_Event_Villa__Mehndis___Family_Stays.jpg
Rawalpindi,home,Bahria Residency,6.6,6.0,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/413585905.webp?k=eab2026dbba90f5d89c17c155cd77884176307e2722d8aa41a80cf83f21f4ff0&o=,images_home\Bahria_Residency.jpg
Rawalpindi,home,10 M full house for rent,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/724267738.webp?k=85290b3238ec65f987d22aaeb950930d639edd7d99d5aa5bd761de4f6fa9fe10&o=,images_home\10_M_full_house_for_rent.jpg
Rawalpindi,home,Bahria Town Islamabad Rawalpindi Phase 8 Full Home,7.0,7.0,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/481441680.webp?k=07535a30d4a1009c3309fec19b931d50b3a4b09cd13e3ac80620df0440e7173e&o=,images_home\Bahria_Town_Islamabad_Rawalpindi_Phase_8_Full_Home.jpg
Rawalpindi,home,3 Bedroom House right In-between Twin Cities,8.6,8.0,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/451811573.webp?k=cf809de402b613b6823f7a01d711ff3eab50644850e24ae19c8c6bf0e0a58efe&o=,images_home\3_Bedroom_House_right_In-between_Twin_Cities.jpg
Rawalpindi,home,Bahria Town Holiday Home,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/697681607.webp?k=7f6f32f401e59e0bd31357f7a3ece91701c65442cf44ac9ebcf05494d3b67f37&o=,images_home\Bahria_Town_Holiday_Home.jpg
Rawalpindi,home,Park View Residency 1,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/551053566.webp?k=7d553c608fe8ea3dac6674797d15379e9ede3b5faa4b52bbdfa0df8b874cc3e5&o=,images_home\Park_View_Residency_1.jpg
Rawalpindi,home,2 Bed Luxury House Islamabad Rawalpindi,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/663088521.webp?k=f7d9d721a836afcaed1fd3b617fed82d6c1cfa91d22cf80551857572ae399872&o=,images_home\2_Bed_Luxury_House_Islamabad_Rawalpindi.jpg
Rawalpindi,home,Raja Ahsaan,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/663439532.webp?k=19cfa7a2f5f9fa7bde962815aec56f4131bf78977ee3a29204602454640ec890&o=,images_home\Raja_Ahsaan.jpg
Rawalpindi,home,8 Marla Fully Furnished Upper Portion 3 Bedrooms,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/605208185.webp?k=8782d01b7520fb78515d58bab3b571a966c570c4dfd75ca3acb501ddeac6d5d5&o=,images_home\8_Marla_Fully_Furnished_Upper_Portion_3_Bedrooms.jpg
Rawalpindi,home,oghuzhouse,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/672643186.webp?k=1cb44e5aab9ed6262d1888f4cb34c28e73f022370d81dc3eaa7d5280b6d94739&o=,images_home\oghuzhouse.jpg
Rawalpindi,home,Rmk farm house,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/671752452.webp?k=16a326cae5b2e6a4beede70db8f2a1f57a549bb4cc5c4eb8b73e384283fb1d49&o=,images_home\Rmk_farm_house.jpg
Rawalpindi,home,42 Lovebirds Cottage,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/695459626.webp?k=0b8d499305dd9014bb80de259755d5b03c8e45d8347b6c6265110c85228951d4&o=,images_home\42_Lovebirds_Cottage.jpg
Faisalabad,home,Furnished Comfy House,,,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/690653579.webp?k=e955b8dbd61957753715805e249a40e43beab7ae493d5a75057faa0e22798a98&o=,images_home\Furnished_Comfy_House.jpg
Sialkot,home,Elanto luxury sialkot,1.0,1.0,Sialkot,https://cf.bstatic.com/xdata/images/hotel/square240/707385473.webp?k=d985cd1a6efd7cb0f3ec3f4a63184d69c3591eaa6565cef30319fd32d90ecf9b&o=,images_home\Elanto_luxury_sialkot.jpg
Muzaffarabad,home,"The Mountain Retreat, Muzaffarabad - Families Only",9.6,9.0,Muzaffarabad,https://cf.bstatic.com/xdata/images/hotel/square240/707404221.webp?k=3177da51eab024eef7679367288f788a017779dd7385bca45c1d49bfc70fef51&o=,images_home\The_Mountain_Retreat__Muzaffarabad_-_Families_Only.jpg
Muzaffarabad,home,Naqvi's Residency,8.6,8.0,Muzaffarabad,https://cf.bstatic.com/xdata/images/hotel/square240/575187965.webp?k=d1df0deb51d29835fe94419989083c0f806a2c98b37e54fd4d3c72559f7b0c19&o=,images_home\Naqvi_s_Residency.jpg
Muzaffarabad,home,Three-Bedroom Holiday Home,10.0,10.0,Abbottābād,https://cf.bstatic.com/xdata/images/hotel/square240/697179760.webp?k=133ef2cff7d047f5735ed7a00ef633a9425c9f003e81c8928ce0d6412c6f8dcd&o=,images_home\Three-Bedroom_Holiday_Home.jpg
Muzaffarabad,home,Nature Hill Lodge,,,Abbottābād,https://cf.bstatic.com/xdata/images/hotel/square240/725530225.webp?k=eb7b7f7962e4cf38dc6822620d29bcdef455c44eccf388518c674113efe63344&o=,images_home\Nature_Hill_Lodge.jpg
Muzaffarabad,home,Whispering Fields,7.3,7.0,Abbottābād,https://cf.bstatic.com/xdata/images/hotel/square240/691442557.webp?k=f22a82a40b36fb8d466c38088bdca5b92c8ada5f45e6a33e673719ba8d6d77b8&o=,images_home\Whispering_Fields.jpg
Muzaffarabad,home,Private Home,,,Abbottābād,https://cf.bstatic.com/xdata/images/hotel/square240/699078303.webp?k=bfc2791c9210908d07157f19702a46fd7607ec94c87f8392abd689da3665818e&o=,images_home\Private_Home.jpg
Muzaffarabad,home,Vendia Cottage,6.8,6.0,Nathia Gali,https://cf.bstatic.com/xdata/images/hotel/square240/642660619.webp?k=5449e6114a3644f6eb2bf66dd35e801baf34d990df3f3e683a5eb3b03017d01f&o=,images_home\Vendia_Cottage.jpg
Muzaffarabad,home,Wandernest cabin,,,Bāzār,https://cf.bstatic.com/xdata/images/hotel/square240/719098437.webp?k=db216176936bb6884d2704556016d6c6ec21c080741cfd750f6ef2a01fd8b819&o=,images_home\Wandernest_cabin.jpg
Muzaffarabad,home,Danna lodge,,,Nathia Gali,https://cf.bstatic.com/xdata/images/hotel/square240/721353418.webp?k=62a461616eac63622e9603520169c23004935445dffc8806a3529c597f1b21d4&o=,images_home\Danna_lodge.jpg
Muzaffarabad,home,Shaukat Manzil,,,Abbottabad,https://cf.bstatic.com/xdata/images/hotel/square240/705700784.webp?k=fe7b95cb7c2917ad7bbd4025cbf839500926ae6b8317ef8f98949343fb288e7a&o=,images_home\Shaukat_Manzil.jpg
Muzaffarabad,home,Haven Hilltop Cottage,,,Dunga Gali,https://cf.bstatic.com/xdata/images/hotel/square240/709679195.webp?k=2316ea2294885d1535b6cde801fbe4b5cf24c724958c78a3f1095cb53fcc6408&o=,images_home\Haven_Hilltop_Cottage.jpg
Muzaffarabad,home,House First Floor Fully furnished,,,Dhlkot,https://cf.bstatic.com/xdata/images/hotel/square240/612475442.webp?k=b09cf41b29646fcfe2330aad267b9fc8c8faa796cf54f8c5d6eda972d8143f6b&o=,images_home\House_First_Floor_Fully_furnished.jpg
Muzaffarabad,home,WanderNest BirmiGali,,,Abbottābād,https://cf.bstatic.com/xdata/images/hotel/square240/710147900.webp?k=85d0af07fdecf1abfcdebf0496cc3852d0b6c6b15285fda6bac3405017645504&o=,images_home\WanderNest_BirmiGali.jpg
Muzaffarabad,home,House First floor Fully Furnished,10.0,10.0,Dhlkot,https://cf.bstatic.com/xdata/images/hotel/square240/616409457.webp?k=d9174af3977da73c3cc8789a8218c5f076e62255d691004b9a108516bd41e6f7&o=,images_home\House_First_floor_Fully_Furnished.jpg
Sargodha,home,Relax point,,,Sargodha,https://cf.bstatic.com/xdata/images/hotel/square240/727328821.webp?k=51a21f386d66bcdbdc1454f01edf2a33b0c76be086ba3799d084f60b43a4ca48&o=,images_home\Relax_point.jpg
Kasur,home,"Haven Lodge, 4BR Vacation Home with Park Access",10.0,10.0,Rāmkot,https://cf.bstatic.com/xdata/images/hotel/square240/613964466.webp?k=4b5291cf016826329ceedfe23d99ff7200a108e7cd125a42ec2a39981d91685d&o=,images_home\Haven_Lodge__4BR_Vacation_Home_with_Park_Access.jpg
Okara,home,The MiNi Nest,,,Gurgaon,https://cf.bstatic.com/xdata/images/hotel/square240/717845311.webp?k=f5e44e29ff67624de68cf079278a355723e821ea5bb5120160d5e8ed5bc83169&o=,images_home\The_MiNi_Nest.jpg
Okara,home,Raj niwas,10.0,10.0,"West Delhi, New Delhi",https://cf.bstatic.com/xdata/images/hotel/square240/685517033.webp?k=782a7297805c8335eb209ad5ed954286f21f93b00eca567492eac7dc75d1fd61&o=,images_home\Raj_niwas.jpg
Okara,home,The Urban Oasis,,,"Palam Vihar, Gurgaon (Palam Vihar)",https://cf.bstatic.com/xdata/images/hotel/square240/692585332.webp?k=2287634470b0123a68b7844142d4d51b6e118309ebdc68cd3bad8a9009911738&o=,images_home\The_Urban_Oasis.jpg
Okara,home,Zuri Holiday Home,9.3,9.0,Greater Noida,https://cf.bstatic.com/xdata/images/hotel/square240/544924983.webp?k=c759984776ed4b332079beef9935c678902c2b6f96fd8bb65ff5d851df16f35d&o=,images_home\Zuri_Holiday_Home.jpg
Okara,home,Chaudhary Farm house,10.0,10.0,Daula,https://cf.bstatic.com/xdata/images/hotel/square240/683431530.webp?k=95edcfce36c5b9dfc82cea92355aef98fc4963218bd25b60b61e0d272a5445df&o=,images_home\Chaudhary_Farm_house.jpg
Okara,home,Courtyard By Palm -3BKH Mini Farm House,10.0,10.0,Gurgaon,https://cf.bstatic.com/xdata/images/hotel/square240/679742950.webp?k=9db6a03a457c900cd32f5aa4f9c65b828f8fd119a9e0cd9e8b8ac2046ac89e45&o=,images_home\Courtyard_By_Palm_-3BKH_Mini_Farm_House.jpg
Okara,home,Arora Farms,,,Noida,https://cf.bstatic.com/xdata/images/hotel/square240/678862784.webp?k=6d099a7e2fecd67bbc713fafbafe69e02f741a5a9655738f459d19213bbbccca&o=,images_home\Arora_Farms.jpg
Okara,home,Independent house,,,Ghaziabad,https://cf.bstatic.com/xdata/images/hotel/square240/626910580.webp?k=d55b4b0e1eacad8f22ae9da285595424d102ef18117d5a47fce14eaba3cf912d&o=,images_home\Independent_house.jpg
Okara,home,Mannat Farms,,,Noida,https://cf.bstatic.com/xdata/images/hotel/square240/724143778.webp?k=a2139ef974d8220702fa479ee534eed90f33d381b134a9c4bd285f5defd501b8&o=,images_home\Mannat_Farms.jpg
Okara,home,Full 1BHK in lush green society,,,"DLF Phase I, Gurgaon (DLF Phase I)",https://cf.bstatic.com/xdata/images/hotel/square240/701396516.webp?k=1cd3a98e571df50b693063ee63d84cb41ddaefe7c0cfc8cb8ef0e1e89455c732&o=,images_home\Full_1BHK_in_lush_green_society.jpg
Okara,home,My Vaas,,,"Sector 40 - 44, Gurgaon (Sector 40 - 44)",https://cf.bstatic.com/xdata/images/hotel/square240/671444204.webp?k=98da3d281e824540be16e6c2ae1773f1635c6c7b82131bc39e7d1bcc2b83e35f&o=,images_home\My_Vaas.jpg
Okara,home,Mannat Farm,,,Noida,https://cf.bstatic.com/xdata/images/hotel/square240/722813549.webp?k=f1d58ca5ef29df6254a42102d457216b08345c7377144052583284d31d14581f&o=,images_home\Mannat_Farm.jpg
Okara,home,Naples Suite - Green Facing Park View,,,Noida,https://cf.bstatic.com/xdata/images/hotel/square240/713043681.webp?k=44340501a433cb78a522b43fc5fdc2d0be8096c534c513b267de11ce5b63669f&o=,images_home\Naples_Suite_-_Green_Facing_Park_View.jpg
Okara,home,Hostie Green Haven farmhouse near Golf course road Gurgaon,,,Gurgaon,https://cf.bstatic.com/xdata/images/hotel/square240/724832613.webp?k=a16bd0069790376834ef98767d15f538d5b14eb6d38833203f20153740c41a15&o=,images_home\Hostie_Green_Haven_farmhouse_near_Golf_course_road_Gurgaon.jpg
Okara,home,Sheher Bagh - 7,,,"South West, New Delhi",https://cf.bstatic.com/xdata/images/hotel/square240/642126106.webp?k=ae4c5e983c6998a26b1b992fdbd123cfc7f61bb19f02afa036ed6a42013375c0&o=,images_home\Sheher_Bagh_-_7.jpg
Okara,home,Luxurious 4 BHK with Mini Movie Theatre in Gurgaon,7.0,7.0,Gurgaon,https://cf.bstatic.com/xdata/images/hotel/square240/514636256.webp?k=0b80ef2d964eac9ba945c809eec942d9b6b036d0fdc7521bff3eb1d12363e43c&o=,images_home\Luxurious_4_BHK_with_Mini_Movie_Theatre_in_Gurgaon.jpg
Okara,home,VanRaj Farm,,,Greater Noida,https://cf.bstatic.com/xdata/images/hotel/square240/675956943.webp?k=096b88e3465bbdb83185f80f4d945961299cceb5e5b274303efcea489e3b938d&o=,images_home\VanRaj_Farm.jpg
Jhelum,home,Vip homes jhelum,9.4,9.0,Jhelum,https://cf.bstatic.com/xdata/images/hotel/square240/565400145.webp?k=6ea8e447b0ad7388e168989011875c35081882c1752a79e9d547324efb133970&o=,images_home\Vip_homes_jhelum.jpg
Jhelum,home,One bedroom Townhouse at New Metro City,,,Kariāla Railroad Station,https://cf.bstatic.com/xdata/images/hotel/square240/728336141.webp?k=0a7255da0b1e56e9202b0718ca9b8d44b05b7b24e8dfb1ff95663a1d137be9b9&o=,images_home\One_bedroom_Townhouse_at_New_Metro_City.jpg
Jhelum,home,Modern Family-Friendly Home in CITI Housing Jhelum,,,Bāla,https://cf.bstatic.com/xdata/images/hotel/square240/670193829.webp?k=708ab4d0b0724aff0781eb236869d0e599f863fa31c7d60d6f4566d0c6d1d836&o=,images_home\Modern_Family-Friendly_Home_in_CITI_Housing_Jhelum.jpg
Jhelum,home,Valley Homes Guest House,10.0,10.0,Pothi,https://cf.bstatic.com/xdata/images/hotel/square240/558987150.webp?k=e90fc7fdf54e514fb301e580f900cedb5c7df74272c49b3d7dc63cc25c442ad3&o=,images_home\Valley_Homes_Guest_House.jpg
Jhelum,home,Mirpur house,,,Bhimbar,https://cf.bstatic.com/xdata/images/hotel/square240/698972122.webp?k=cf5c8abdc2c3deecc84c491669c0ca0c6e1bf2bcd552aacef4ac01e006f13278&o=,images_home\Mirpur_house.jpg
Khaplu,home,Masherbrum House Local Homestay in Khaplu,10.0,10.0,Khaplu,https://cf.bstatic.com/xdata/images/hotel/square240/470092528.webp?k=89b009d854747c850a6a288c53bb5fa48510f7ab625819f20b1224a96f78dc8d&o=,images_home\Masherbrum_House_Local_Homestay_in_Khaplu.jpg
